0,E0007CF5,-536838923, 1F3D4000,524107776, 0000000E
2,60007CFB,1610644731, 1F3EC000,524206080,6
4,60007D01,1610644737, 1F404000,524304384,6
6,20007D07,536902919, 1F41C000,524402688,2
8,20007D0D,536902925, 1F434000,524500992,2
10,C0007C44,-1073710012, 1F110000,521207808, 0000000C
12,20007C4E,536902734, 1F138000,521371648,2
14,00007C59,31833, 1F164000,521551872,0
16,C0007C64,-1073709980, 1F190000,521732096, 0000000C
18,40007C70,1073773680, 1F1C0000,521928704,4
20,60007C79,1610644601, 1F1E4000,522076160,6
22,E0007C80,-536839040, 1F200000,522190848, 0000000E
24,80007C2B,-2147451861, 1F0AC000,520798208,8
26,00007C23,31779, 1F08C000,520667136,0
28,00007C1D,31773, 1F074000,520568832,0
30,60007C19,1610644505, 1F064000,520503296,6
32,E0007C17,-536839145, 1F05C000,520470528, 0000000E
34,20007C19,536902681, 1F064000,520503296,2
36,00007CA2,31906, 1F288000,522747904,0
38,C0007C99,-1073709927, 1F264000,522600448, 0000000C
40,60007C94,1610644628, 1F250000,522518528,6
42,40007C90,1073773712, 1F240000,522452992,4
44,80007C8B,-2147451765, 1F22C000,522371072,8
46,80007C84,-2147451772, 1F210000,522256384,8
48,60007C7B,1610644603, 1F1EC000,522108928,6
50,A0007D18,-1610580712, 1F460000,524681216, 0000000A
52,C0007D1A,-1073709798, 1F468000,524713984, 0000000C
54,40007D19,1073773849, 1F464000,524697600,4
56,60007D15,1610644757, 1F454000,524632064,6
58,60007D0F,1610644751, 1F43C000,524533760,6
60,A0007D06,-1610580730, 1F418000,524386304, 0000000A
62,40007CFF,1073773823, 1F3FC000,524271616,4
64,40007C93,1073773715, 1F24C000,522502144,4
66,40007C9C,1073773724, 1F270000,522649600,4
68,00007CA7,31911, 1F29C000,522829824,0
70,20007CB1,536902833, 1F2C4000,522993664,2
72,20007CBE,536902846, 1F2F8000,523206656,2
74,60007CCC,1610644684, 1F330000,523436032,6
76,00007C21,31777, 1F084000,520634368,0
78,A0007C25,-1610580955, 1F094000,520699904, 0000000A
80,C0007C28,-1073710040, 1F0A0000,520749056, 0000000C
82,E0007C2A,-536839126, 1F0A8000,520781824, 0000000E
84,60007C2D,1610644525, 1F0B4000,520830976,6
86,00007C2F,31791, 1F0BC000,520863744,0
88,A0007C32,-1610580942, 1F0C8000,520912896, 0000000A
90,40007C65,1073773669, 1F194000,521748480,4
92,40007C5A,1073773658, 1F168000,521568256,4
94,00007C51,31825, 1F144000,521420800,0
96,C0007C4B,-1073710005, 1F12C000,521322496, 0000000C
98,40007C49,1073773641, 1F124000,521289728,4
100,60007C45,1610644549, 1F114000,521224192,6
102,C0007C42,-1073710014, 1F108000,521175040, 0000000C
104,E0007CF3,-536838925, 1F3CC000,524075008, 0000000E
106,80007CF0,-2147451664, 1F3C0000,524025856,8
108,00007CEA,31978, 1F3A8000,523927552,0
110,00007CE1,31969, 1F384000,523780096,0
112,20007CD7,536902871, 1F35C000,523616256,2
114,A0007CCA,-1610580790, 1F328000,523403264, 0000000A
116,20007CE2,536902882, 1F388000,523796480,2
118,C0007CEA,-1073709846, 1F3A8000,523927552, 0000000C
120,E0007CF1,-536838927, 1F3C4000,524042240, 0000000E
122,20007CF8,536902904, 1F3E0000,524156928,2
124,20007CFE,536902910, 1F3F8000,524255232,2
126,40007D03,1073773827, 1F40C000,524337152,4
128,C0007D07,-1073709817, 1F41C000,524402688, 0000000C
130,C0007C40,-1073710016, 1F100000,521142272, 0000000C
132,A0007C49,-1610580919, 1F124000,521289728, 0000000A
134,60007C55,1610644565, 1F154000,521486336,6
136,80007C61,-2147451807, 1F184000,521682944,8
138,20007C6D,536902765, 1F1B4000,521879552,2
140,A0007C77,-1610580873, 1F1DC000,522043392, 0000000A
142,E0007C3E,-536839106, 1F0F8000,521109504, 0000000E
144,00007C37,31799, 1F0DC000,520994816,0
146,40007C2E,1073773614, 1F0B8000,520847360,4
148,A0007C26,-1610580954, 1F098000,520716288, 0000000A
150,60007C1F,1610644511, 1F07C000,520601600,6
152,E0007C1A,-536839142, 1F068000,520519680, 0000000E
154,00007C1A,31770, 1F068000,520519680,0
156,A0007CAA,-1610580822, 1F2A8000,522878976, 0000000A
158,80007CA0,-2147451744, 1F280000,522715136,8
160,60007C9A,1610644634, 1F268000,522616832,6
162,20007C96,536902806, 1F258000,522551296,2
164,80007C91,-2147451759, 1F244000,522469376,8
166,E0007C8A,-536839030, 1F228000,522354688, 0000000E
168,E0007D10,-536838896, 1F440000,524550144, 0000000E
170,80007D16,-2147451626, 1F458000,524648448,8
172,80007D19,-2147451623, 1F464000,524697600,8
174,00007D1A,32026, 1F468000,524713984,0
176,20007D18,536902936, 1F460000,524681216,2
178,00007D13,32019, 1F44C000,524599296,0
180,60007D0B,1610644747, 1F42C000,524468224,6
182,20007C87,536902791, 1F21C000,522305536,2
184,A0007C8E,-1610580850, 1F238000,522420224, 0000000A
186,C0007C96,-1073709930, 1F258000,522551296, 0000000C
188,20007CA0,536902816, 1F280000,522715136,2
190,A0007CA9,-1610580823, 1F2A4000,522862592, 0000000A
192,C0007CB4,-1073709900, 1F2D0000,523042816, 0000000C
194,A0007C1C,-1610580964, 1F070000,520552448, 0000000A
196,C0007C1E,-1073710050, 1F078000,520585216, 0000000C
198,20007C22,536902690, 1F088000,520650752,2
200,80007C26,-2147451866, 1F098000,520716288,8
202,A0007C29,-1610580951, 1F0A4000,520765440, 0000000A
204,C0007C2B,-1073710037, 1F0AC000,520798208, 0000000C
206,20007C84,536902788, 1F210000,522256384,2
208,A0007C7B,-1610580869, 1F1EC000,522108928, 0000000A
210,40007C6F,1073773679, 1F1BC000,521912320,4
212,E0007C61,-536839071, 1F184000,521682944, 0000000E
214,20007C59,536902745, 1F164000,521551872,2
216,60007C53,1610644563, 1F14C000,521453568,6
218,C0007C4E,-1073710002, 1F138000,521371648, 0000000C
220,E0007D02,-536838910, 1F408000,524320768, 0000000E
222,E0007CFB,-536838917, 1F3EC000,524206080, 0000000E
224,C0007CF6,-1073709834, 1F3D8000,524124160, 0000000C
226,40007CF2,1073773810, 1F3C8000,524058624,4
228,A0007CED,-1610580755, 1F3B4000,523976704, 0000000A
230,60007CE7,1610644711, 1F39C000,523878400,6
232,40007CC6,1073773766, 1F318000,523337728,4
234,40007CD3,1073773779, 1F34C000,523550720,4
236,E0007CDE,-536838946, 1F378000,523730944, 0000000E
238,E0007CE8,-536838936, 1F3A0000,523894784, 0000000E
240,A0007CF0,-1610580752, 1F3C0000,524025856, 0000000A
242,80007CF7,-2147451657, 1F3DC000,524140544,8
244,20007CFD,536902909, 1F3F4000,524238848,2
246,60007C30,1610644528, 1F0C0000,520880128,6
248,E0007C34,-536839116, 1F0D0000,520945664, 0000000E
250,00007C3B,31803, 1F0EC000,521060352,0
252,00007C43,31811, 1F10C000,521191424,0
254,C0007C4C,-1073710004, 1F130000,521338880, 0000000C
256,80007C57,-2147451817, 1F15C000,521519104,8
258,00007C48,31816, 1F120000,521273344,0
260,00007C45,31813, 1F114000,521224192,0
262,C0007C40,-1073710016, 1F100000,521142272, 0000000C
264,20007C3B,536902715, 1F0EC000,521060352,2
266,80007C33,-2147451853, 1F0CC000,520929280,8
268,A0007C2A,-1610580950, 1F0A8000,520781824, 0000000A
270,80007C22,-2147451870, 1F088000,520650752,8
272,C0007CD0,-1073709872, 1F340000,523501568, 0000000C
274,40007CC3,1073773763, 1F30C000,523288576,4
276,00007CB5,31925, 1F2D4000,523059200,0
278,00007CA9,31913, 1F2A4000,522862592,0
280,00007CA0,31904, 1F280000,522715136,0
282,E0007C99,-536839015, 1F264000,522600448, 0000000E
284,40007C95,1073773717, 1F254000,522534912,4
286,00007D07,32007, 1F41C000,524402688,0
288,40007D0C,1073773836, 1F430000,524484608,4
290,40007D12,1073773842, 1F448000,524582912,4
292,00007D17,32023, 1F45C000,524664832,0
294,C0007D19,-1073709799, 1F464000,524697600, 0000000C
296,40007D1A,1073773850, 1F468000,524713984,4
298,A0007C6E,-1610580882, 1F1B8000,521895936, 0000000A
300,20007C78,536902776, 1F1E0000,522059776,2
302,C0007C7F,-1073709953, 1F1FC000,522174464, 0000000C
304,80007C86,-2147451770, 1F218000,522289152,8
306,60007C8E,1610644622, 1F238000,522420224,6
308,40007C97,1073773719, 1F25C000,522567680,4
310,20007CA2,536902818, 1F288000,522747904,2
312,80007C1C,-2147451876, 1F070000,520552448,8
314,20007C1B,536902683, 1F06C000,520536064,2
316,40007C1C,1073773596, 1F070000,520552448,4
318,40007C1E,1073773598, 1F078000,520585216,4
320,20007C21,536902689, 1F084000,520634368,2
322,60007C24,1610644516, 1F090000,520683520,6
324,00007C8E,31886, 1F238000,522420224,0
326,80007C87,-2147451769, 1F21C000,522305536,8
328,80007C81,-2147451775, 1F204000,522207232,8
330,80007C77,-2147451785, 1F1DC000,522043392,8
332,20007C6A,536902762, 1F1A8000,521830400,2
334,E0007C5E,-536839074, 1F178000,521633792, 0000000E
336,A0007C55,-1610580907, 1F154000,521486336, 0000000A
338,20007D0E,536902926, 1F438000,524517376,2
340,00007D05,32005, 1F414000,524369920,0
342,C0007CFC,-1073709828, 1F3F0000,524222464, 0000000C
344,60007CF6,1610644726, 1F3D8000,524124160,6
346,A0007CF1,-1610580751, 1F3C4000,524042240, 0000000A
348,E0007CED,-536838931, 1F3B4000,523976704, 0000000E
350,C0007CAB,-1073709909, 1F2AC000,522895360, 0000000C
352,60007CB8,1610644664, 1F2E0000,523108352,6
354,20007CC6,536902854, 1F318000,523337728,2
356,80007CD2,-2147451694, 1F348000,523534336,8
358,60007CDE,1610644702, 1F378000,523730944,6
360,00007CE8,31976, 1F3A0000,523894784,0
362,C0007CEF,-1073709841, 1F3BC000,524009472, 0000000C
364,40007C2F,1073773615, 1F0BC000,520863744,4
366,60007C30,1610644528, 1F0C0000,520880128,6
368,40007C33,1073773619, 1F0CC000,520929280,4
370,C0007C37,-1073710025, 1F0DC000,520994816, 0000000C
372,00007C3D,31805, 1F0F4000,521093120,0
374,A0007C44,-1610580924, 1F110000,521207808, 0000000A
376,60007C4C,1610644556, 1F130000,521338880,6
378,20007C49,536902729, 1F124000,521289728,2
380,00007C45,31813, 1F114000,521224192,0
382,E0007C41,-536839103, 1F104000,521158656, 0000000E
384,20007C3E,536902718, 1F0F8000,521109504,2
386,C0007C37,-1073710025, 1F0DC000,520994816, 0000000C
388,00007C30,31792, 1F0C0000,520880128,0
390,80007CE3,-2147451677, 1F38C000,523812864,8
392,E0007CD9,-536838951, 1F364000,523649024, 0000000E
394,00007CCE,31950, 1F338000,523468800,0
396,60007CBF,1610644671, 1F2FC000,523223040,6
398,E0007CB0,-536838992, 1F2C0000,522977280, 0000000E
400,80007CA5,-2147451739, 1F294000,522797056,8
402,E0007CF7,-536838921, 1F3DC000,524140544, 0000000E
404,E0007CFC,-536838916, 1F3F0000,524222464, 0000000E
406,A0007D02,-1610580734, 1F408000,524320768, 0000000A
408,80007D08,-2147451640, 1F420000,524419072,8
410,E0007D0D,-536838899, 1F434000,524500992, 0000000E
412,40007D13,1073773843, 1F44C000,524599296,4
414,60007D18,1610644760, 1F460000,524681216,6
416,A0007C5A,-1610580902, 1F168000,521568256, 0000000A
418,E0007C65,-536839067, 1F194000,521748480, 0000000E
420,40007C71,1073773681, 1F1C4000,521945088,4
422,E0007C79,-536839047, 1F1E4000,522076160, 0000000E
424,A0007C80,-1610580864, 1F200000,522190848, 0000000A
426,80007C87,-2147451769, 1F21C000,522305536,8
428,40007C26,1073773606, 1F098000,520716288,4
430,20007C20,536902688, 1F080000,520617984,2
432,20007C1C,536902684, 1F070000,520552448,2
434,00007C1A,31770, 1F068000,520519680,0
436,60007C1B,1610644507, 1F06C000,520536064,6
438,E0007C1C,-536839140, 1F070000,520552448, 0000000E
440,C0007C1F,-1073710049, 1F07C000,520601600, 0000000C
442,20007C96,536902806, 1F258000,522551296,2
444,80007C90,-2147451760, 1F240000,522452992,8
446,20007C8B,536902795, 1F22C000,522371072,2
448,00007C85,31877, 1F214000,522272768,0
450,40007C7C,1073773692, 1F1F0000,522125312,4
452,60007C72,1610644594, 1F1C8000,521961472,6
454,E0007D18,-536838888, 1F460000,524681216, 0000000E
456,60007D17,1610644759, 1F45C000,524664832,6
458,00007D13,32019, 1F44C000,524599296,0
460,C0007D0B,-1073709813, 1F42C000,524468224, 0000000C
462,C0007D02,-1073709822, 1F408000,524320768, 0000000C
464,C0007CFA,-1073709830, 1F3E8000,524189696, 0000000C
466,80007CF5,-2147451659, 1F3D4000,524107776,8
468,20007C9B,536902811, 1F26C000,522633216,2
470,00007CA5,31909, 1F294000,522797056,0
472,C0007CB0,-1073709904, 1F2C0000,522977280, 0000000C
474,A0007CBD,-1610580803, 1F2F4000,523190272, 0000000A
476,A0007CCA,-1610580790, 1F328000,523403264, 0000000A
478,40007CD7,1073773783, 1F35C000,523616256,4
480,00007C24,31780, 1F090000,520683520,0
482,60007C26,1610644518, 1F098000,520716288,6
484,E0007C28,-536839128, 1F0A0000,520749056, 0000000E
486,60007C2A,1610644522, 1F0A8000,520781824,6
488,60007C2B,1610644523, 1F0AC000,520798208,6
490,80007C2F,-2147451857, 1F0BC000,520863744,8
492,00007C35,31797, 1F0D4000,520962048,0
494,A0007C58,-1610580904, 1F160000,521535488, 0000000A
496,E0007C51,-536839087, 1F144000,521420800, 0000000E
498,00007C4C,31820, 1F130000,521338880,0
500,60007C49,1610644553, 1F124000,521289728,6
502,E0007C46,-536839098, 1F118000,521240576, 0000000E
504,E0007C42,-536839102, 1F108000,521175040, 0000000E
506,60007CF0,1610644720, 1F3C0000,524025856,6
508,E0007CEB,-536838933, 1F3AC000,523943936, 0000000E
510,C0007CE5,-1073709851, 1F394000,523845632, 0000000C
512,00007CDE,31966, 1F378000,523730944,0
514,A0007CD3,-1610580781, 1F34C000,523550720, 0000000A
516,20007CC7,536902855, 1F31C000,523354112,2
518,80007CB9,-2147451719, 1F2E4000,523124736,8
520,20007CE9,536902889, 1F3A4000,523911168,2
522,60007CF0,1610644720, 1F3C0000,524025856,6
524,C0007CF6,-1073709834, 1F3D8000,524124160, 0000000C
526,20007CFC,536902908, 1F3F0000,524222464,2
528,40007D01,1073773825, 1F404000,524304384,4
530,40007D06,1073773830, 1F418000,524386304,4
532,E0007C42,-536839102, 1F108000,521175040, 0000000E
534,20007C4B,536902731, 1F12C000,521322496,2
536,60007C55,1610644565, 1F154000,521486336,6
538,00007C61,31841, 1F184000,521682944,0
540,80007C6D,-2147451795, 1F1B4000,521879552,8
542,20007C78,536902776, 1F1E0000,522059776,2
544,40007C80,1073773696, 1F200000,522190848,4
546,00007C36,31798, 1F0D8000,520978432,0
548,A0007C2C,-1610580948, 1F0B0000,520814592, 0000000A
550,20007C25,536902693, 1F094000,520699904,2
552,E0007C1F,-536839137, 1F07C000,520601600, 0000000E
554,00007C1D,31773, 1F074000,520568832,0
556,00007C1D,31773, 1F074000,520568832,0
558,40007C1E,1073773598, 1F078000,520585216,4
560,00007CA3,31907, 1F28C000,522764288,0
562,40007C9B,1073773723, 1F26C000,522633216,4
564,20007C95,536902805, 1F254000,522534912,2
566,C0007C90,-1073709936, 1F240000,522452992, 0000000C
568,A0007C8B,-1610580853, 1F22C000,522371072, 0000000A
570,80007C84,-2147451772, 1F210000,522256384,8
572,80007D14,-2147451628, 1F450000,524615680,8
574,20007D18,536902936, 1F460000,524681216,2
576,40007D19,1073773849, 1F464000,524697600,4
578,20007D17,536902935, 1F45C000,524664832,2
580,60007D11,1610644753, 1F444000,524566528,6
582,E0007D09,-536838903, 1F424000,524435456, 0000000E
584,20007D01,536902913, 1F404000,524304384,2
586,C0007C8E,-1073709938, 1F238000,522420224, 0000000C
588,A0007C96,-1610580842, 1F258000,522551296, 0000000A
590,20007C9F,536902815, 1F27C000,522698752,2
592,40007CA9,1073773737, 1F2A4000,522862592,4
594,00007CB5,31925, 1F2D4000,523059200,0
596,80007CC2,-2147451710, 1F308000,523272192,8
598,C0007C20,-1073710048, 1F080000,520617984, 0000000C
600,80007C24,-2147451868, 1F090000,520683520,8
602,A0007C29,-1610580951, 1F0A4000,520765440, 0000000A
604,C0007C2C,-1073710036, 1F0B0000,520814592, 0000000C
606,C0007C2D,-1073710035, 1F0B4000,520830976, 0000000C
608,80007C2E,-2147451858, 1F0B8000,520847360,8
610,A0007C7B,-1610580869, 1F1EC000,522108928, 0000000A
612,20007C70,536902768, 1F1C0000,521928704,2
614,00007C63,31843, 1F18C000,521715712,0
616,20007C59,536902745, 1F164000,521551872,2
618,80007C52,-2147451822, 1F148000,521437184,8
620,00007C4D,31821, 1F134000,521355264,0
622,E0007C4A,-536839094, 1F128000,521306112, 0000000E
624,40007CF8,1073773816, 1F3E0000,524156928,4
626,00007CF4,31988, 1F3D0000,524091392,0
628,E0007CEF,-536838929, 1F3BC000,524009472, 0000000E
630,60007CEA,1610644714, 1F3A8000,523927552,6
632,20007CE3,536902883, 1F38C000,523812864,2
634,20007CDA,536902874, 1F368000,523665408,2
636,C0007CCE,-1073709874, 1F338000,523468800, 0000000C
638,00007CDB,31963, 1F36C000,523681792,0
640,60007CE4,1610644708, 1F390000,523829248,6
642,A0007CEB,-1610580757, 1F3AC000,523943936, 0000000A
644,60007CF2,1610644722, 1F3C8000,524058624,6
646,00007CF8,31992, 1F3E0000,524156928,0
648,A0007CFD,-1610580739, 1F3F4000,524238848, 0000000A
650,C0007C37,-1073710025, 1F0DC000,520994816, 0000000C
652,A0007C3D,-1610580931, 1F0F4000,521093120, 0000000A
654,C0007C44,-1073710012, 1F110000,521207808, 0000000C
656,20007C4D,536902733, 1F134000,521355264,2
658,80007C58,-2147451816, 1F160000,521535488,8
660,E0007C64,-536839068, 1F190000,521732096, 0000000E
662,A0007C70,-1610580880, 1F1C0000,521928704, 0000000A
664,40007C3F,1073773631, 1F0FC000,521125888,4
666,C0007C39,-1073710023, 1F0E4000,521027584, 0000000C
668,80007C32,-2147451854, 1F0C8000,520912896,8
670,E0007C29,-536839127, 1F0A4000,520765440, 0000000E
672,20007C22,536902690, 1F088000,520650752,2
674,C0007C1C,-1073710052, 1F070000,520552448, 0000000C
676,20007CC3,536902851, 1F30C000,523288576,2
